Project,Category,File,Path,type,wordcount,topic,tutorial,pageNumber,language
Governance,Docs-Nodes,asset-weight-vote.json,Projects/Governance/Schemas/Docs-Nodes/A/Asset/Asset-Weight-Vote/asset-weight-vote.json,Asset Weight Vote,74,none,none,none,RU 
Governance,Docs-Nodes,asset-class.json,Projects/Governance/Schemas/Docs-Nodes/A/Asset/Asset-Class/asset-class.json,Asset Class,84,none,none,none,RU 
Governance,Docs-Nodes,asset-claims-folder.json,Projects/Governance/Schemas/Docs-Nodes/A/Asset/Asset-Claims-Folder/asset-claims-folder.json,Asset Claims Folder,33,none,none,none,ES RU 
Governance,Docs-Nodes,assets.json,Projects/Governance/Schemas/Docs-Nodes/A/Assets/Assets/assets.json,Assets,335,none,none,none,RU 
Governance,Docs-Nodes,influencer-program.json,Projects/Governance/Schemas/Docs-Nodes/I/Influencer/Influencer-Program/influencer-program.json,Influencer Program,43,none,none,none,
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-011-tutorial-step-profile-in-a-heartbeat.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-011-tutorial-step-profile-in-a-heartbeat.json,Tutorial Step - Profile in a Heartbeat,97,none,Creating Your User Profile Tutorial,11,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-030-tutorial-step-load-the-user-profile.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-030-tutorial-step-load-the-user-profile.json,Tutorial Step - Load the User Profile,67,none,Creating Your User Profile Tutorial,30,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-018-tutorial-step-profile-backup.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-018-tutorial-step-profile-backup.json,Tutorial Step - Profile Backup,103,none,Creating Your User Profile Tutorial,18,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-005-tutorial-step-with-tokens-comes-responsibility.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-005-tutorial-step-with-tokens-comes-responsibility.json,Tutorial Step - With Tokens Comes Responsibility,82,none,Creating Your User Profile Tutorial,5,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-007-tutorial-step-a-worthy-contribution.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-007-tutorial-step-a-worthy-contribution.json,Tutorial Step - A Worthy Contribution,92,none,Creating Your User Profile Tutorial,7,RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-044-tutorial-step-playing-with-flows.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-044-tutorial-step-playing-with-flows.json,Tutorial Step - Playing With Flows,109,none,Creating Your User Profile Tutorial,44,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-035-tutorial-step-what-token-power.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-035-tutorial-step-what-token-power.json,Tutorial Step - What Token Power?,114,none,Creating Your User Profile Tutorial,35,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-013-tutorial-step-oh-so-shiny.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-013-tutorial-step-oh-so-shiny.json,Tutorial Step - Oh so Shiny,60,none,Creating Your User Profile Tutorial,13,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-041-tutorial-step-to-infinity-and-beyond.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-041-tutorial-step-to-infinity-and-beyond.json,Tutorial Step - To Infinity and Beyond,84,none,Creating Your User Profile Tutorial,41,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-006-tutorial-step-a-mighty-meritocracy.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-006-tutorial-step-a-mighty-meritocracy.json,Tutorial Step - A Mighty Meritocracy,91,none,Creating Your User Profile Tutorial,6,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-040-tutorial-step-make-it-official.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-040-tutorial-step-make-it-official.json,Tutorial Step - Make it Official,70,none,Creating Your User Profile Tutorial,40,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-025-tutorial-step-low-hanging-fruit.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-025-tutorial-step-low-hanging-fruit.json,Tutorial Step - Low Hanging Fruit,78,none,Creating Your User Profile Tutorial,25,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-026-tutorial-step-ill-lay-out-the-basics.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-026-tutorial-step-ill-lay-out-the-basics.json,Tutorial Step - I'll Lay Out the Basics,88,none,Creating Your User Profile Tutorial,26,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-019-tutorial-step-delete-the-constructor.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-019-tutorial-step-delete-the-constructor.json,Tutorial Step - Delete the Constructor,79,none,Creating Your User Profile Tutorial,19,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-003-tutorial-step-are-you-ready.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-003-tutorial-step-are-you-ready.json,Tutorial Step - Are You Ready?,79,none,Creating Your User Profile Tutorial,3,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-001-creating-your-user-profile-tutorial.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-001-creating-your-user-profile-tutorial.json,Creating Your User Profile Tutorial,34,none,Creating Your User Profile Tutorial,1,TR 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-010-tutorial-step-where-it-all-begins.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-010-tutorial-step-where-it-all-begins.json,Tutorial Step - Where it all Begins,88,none,Creating Your User Profile Tutorial,10,ES TR DE RU 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-021-tutorial-step-drop-it-like-it’s-hot.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-021-tutorial-step-drop-it-like-it’s-hot.json,Tutorial Step - Drop it like it’s Hot,89,none,Creating Your User Profile Tutorial,21,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-038-tutorial-step-save-it-once-more.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-038-tutorial-step-save-it-once-more.json,Tutorial Step - Save It Once More!,58,none,Creating Your User Profile Tutorial,38,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-036-tutorial-step-tokens-dont-move.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-036-tutorial-step-tokens-dont-move.json,Tutorial Step - Tokens Don't Move,93,none,Creating Your User Profile Tutorial,36,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-014-tutorial-step-only-you.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-014-tutorial-step-only-you.json,Tutorial Step - Only You,86,none,Creating Your User Profile Tutorial,14,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-008-tutorial-step-what’s-in-a-profile.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-008-tutorial-step-what’s-in-a-profile.json,Tutorial Step - What’s in a Profile?,93,none,Creating Your User Profile Tutorial,8,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-043-tutorial-step-deep-governance.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-043-tutorial-step-deep-governance.json,Tutorial Step - Deep Governance,96,none,Creating Your User Profile Tutorial,43,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-004-tutorial-step-one-token-to-rule-them-all.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-004-tutorial-step-one-token-to-rule-them-all.json,Tutorial Step - One Token to Rule Them All,75,none,Creating Your User Profile Tutorial,4,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-032-tutorial-step-referral-token-awards.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-032-tutorial-step-referral-token-awards.json,Tutorial Step - Referral Token Awards,104,none,Creating Your User Profile Tutorial,32,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-015-tutorial-step-under-the-hood.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-015-tutorial-step-under-the-hood.json,Tutorial Step - Under the Hood,76,none,Creating Your User Profile Tutorial,15,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-017-tutorial-step-backup-the-key.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-017-tutorial-step-backup-the-key.json,Tutorial Step - Backup the Key!,104,none,Creating Your User Profile Tutorial,17,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-028-tutorial-step-declare-your-referrers.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-028-tutorial-step-declare-your-referrers.json,Tutorial Step - Declare Your Referrers,105,none,Creating Your User Profile Tutorial,28,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-023-tutorial-step-how-github-works.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-023-tutorial-step-how-github-works.json,Tutorial Step - How Github Works,127,none,Creating Your User Profile Tutorial,23,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-034-tutorial-step-controlling-flows.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-034-tutorial-step-controlling-flows.json,Tutorial Step - Controlling Flows,63,none,Creating Your User Profile Tutorial,34,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-029-tutorial-step-user-profile-=-referral-code.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-029-tutorial-step-user-profile-=-referral-code.json,Tutorial Step - User Profile = Referral Code,95,none,Creating Your User Profile Tutorial,29,ES DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-039-tutorial-step-thank-your-mentors.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-039-tutorial-step-thank-your-mentors.json,Tutorial Step - Thank Your Mentors,88,none,Creating Your User Profile Tutorial,39,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-009-tutorial-step-program-participation.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-009-tutorial-step-program-participation.json,Tutorial Step - Program Participation,80,none,Creating Your User Profile Tutorial,9,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-022-tutorial-step-github-glory.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-022-tutorial-step-github-glory.json,Tutorial Step - GitHub Glory,93,none,Creating Your User Profile Tutorial,22,DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-033-tutorial-step-token-power-requirement.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-033-tutorial-step-token-power-requirement.json,Tutorial Step - Token Power Requirement,115,none,Creating Your User Profile Tutorial,33,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-042-tutorial-step-welcome-aboard.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-042-tutorial-step-welcome-aboard.json,Tutorial Step - Welcome aboard!,90,none,Creating Your User Profile Tutorial,42,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-002-tutorial-step-better-together.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-002-tutorial-step-better-together.json,Tutorial Step - Better Together,87,none,Creating Your User Profile Tutorial,2,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-037-tutorial-step-support-your-supporters.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-037-tutorial-step-support-your-supporters.json,Tutorial Step - Support Your Supporters,91,none,Creating Your User Profile Tutorial,37,ES RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-027-tutorial-step-the-referral-program.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-027-tutorial-step-the-referral-program.json,Tutorial Step - The Referral Program,82,none,Creating Your User Profile Tutorial,27,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-020-tutorial-step-program-partners.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-020-tutorial-step-program-partners.json,Tutorial Step - Program Partners,73,none,Creating Your User Profile Tutorial,20,ES TR RU DE 
Governance,Docs-Tutorials,creating-your-user-profile-tutorial-024-tutorial-step-save-your-profile.json,Projects/Governance/Schemas/Docs-Tutorials/C/Creating/Creating-Your-User-Profile-Tutorial/creating-your-user-profile-tutorial-024-tutorial-step-save-your-profile.json,Tutorial Step - Save Your Profile!,61,none,Creating Your User Profile Tutorial,24,ES TR RU DE 
